amount_delta,amount_ratio,date_delta_days,merchant_match,currency_match,reference_similarity,candidate_count,payment_id,settlement_id,label
0.0,1.0,2.0,1,1,1.0,4,PAY_337F2BD2,SET_E57E53FF,1
1227600.0,0.3439153439153439,6.059988425925926,1,1,0.6875,4,PAY_337F2BD2,SET_5D35BD46,0
1125100.0,0.39869595425150983,5.217488425925926,1,1,0.625,4,PAY_337F2BD2,SET_F9A0DB03,0
737400.0,0.6059002725669392,2.148923611111111,1,1,0.5625,4,PAY_337F2BD2,SET_6A094B82,0
0.0,1.0,2.0,1,1,1.0,4,PAY_BAE9E4D4,SET_91E8F73E,1
4621900.0,0.15965454545454547,2.7525347222222223,1,1,0.625,4,PAY_BAE9E4D4,SET_7CD4206B,0
4364400.0,0.20647272727272728,5.6063425925925925,1,1,0.5625,4,PAY_BAE9E4D4,SET_60044493,0
4943000.0,0.10127272727272728,4.868564814814815,1,1,0.625,4,PAY_BAE9E4D4,SET_A6DAAE55,0
0.0,1.0,2.0,1,1,1.0,4,PAY_1A4A6A04,SET_0AA6B352,1
1334500.0,3.6536090674090276,2.847789351851852,1,1,0.5625,4,PAY_1A4A6A04,SET_05173E59,0
341400.0,1.678862596937761,3.668715277777778,1,1,0.625,4,PAY_1A4A6A04,SET_80ED5237,0
441200.0,0.12268840723801949,4.496944444444445,1,1,0.5625,4,PAY_1A4A6A04,SET_F073C6BE,0
0.0,1.0,2.0,1,1,1.0,4,PAY_958E72CD,SET_0F1A1F10,1
1804300.0,0.06415975103734439,0.36265046296296294,1,1,0.625,4,PAY_958E72CD,SET_C0CB26FF,0
27300.0,0.9858402489626557,1.101238425925926,1,1,0.6875,4,PAY_958E72CD,SET_9480BD5E,0
1040600.0,0.46026970954356844,0.4362152777777778,1,1,0.6875,4,PAY_958E72CD,SET_B2B31CB3,0
0.0,1.0,2.0,1,1,1.0,4,PAY_3E5C22AF,SET_66A14BB3,1
1322500.0,3.5744598014405295,3.191875,1,1,0.6875,4,PAY_3E5C22AF,SET_37F3540C,0
1260000.0,3.452793459217442,1.8875810185185184,1,1,0.625,4,PAY_3E5C22AF,SET_BDB36689,0
483900.0,0.058010511971968076,5.105659722222223,1,1,0.5625,4,PAY_3E5C22AF,SET_F4D165E2,0
0.0,1.0,2.0,1,1,0.8648648648648649,4,PAY_A5B65451,SET_05E65877,1
309700.0,1.207434695244474,1.7429050925925926,1,1,0.625,4,PAY_A5B65451,SET_336AF54C,0
759100.0,0.49156061620897523,6.7968518518518515,1,1,0.625,4,PAY_A5B65451,SET_5A848BB2,0
117500.0,1.0787006028131279,0.7239814814814814,1,1,0.5625,4,PAY_A5B65451,SET_6054EB2B,0
0.0,1.0,2.0,1,1,1.0,4,PAY_536DD642,SET_D21AAF8E,1
1320600.0,0.07566319031287184,5.067673611111111,1,1,0.5625,4,PAY_536DD642,SET_77DD0437,0
6000.0,1.004199622034017,3.3408564814814814,1,1,0.6875,4,PAY_536DD642,SET_166DF773,0
182200.0,0.8724714775670189,3.8847800925925924,1,1,0.5625,4,PAY_536DD642,SET_CBF400AA,0
0.0,1.0,7.0,1,1,1.0,4,PAY_3DE8D47E,SET_579DFCDD,1
891800.0,4.396039603960396,6.9953125,1,1,0.625,4,PAY_3DE8D47E,SET_B9EA47D7,0
1377100.0,6.244097486671744,2.159386574074074,1,1,0.5405405405405406,4,PAY_3DE8D47E,SET_37F97062,0
225800.0,1.8598629093678598,4.604467592592592,1,1,0.625,4,PAY_3DE8D47E,SET_1CFCFBC6,0
0.0,1.0,7.0,1,1,1.0,4,PAY_C1D34097,SET_6EE9B293,1
622600.0,0.36378499897813205,0.6473032407407407,1,1,0.625,4,PAY_C1D34097,SET_74BC9999,0
562000.0,1.574289801757613,0.9119212962962963,1,1,0.75,4,PAY_C1D34097,SET_6E5C13E0,0
426100.0,0.564582055998365,6.736030092592593,1,1,0.625,4,PAY_C1D34097,SET_38168BFD,0
0.0,1.0,2.0,1,1,1.0,4,PAY_DC1FFE4A,SET_74B92BDA,1
589100.0,3.22890654559213,6.112615740740741,1,1,0.75,4,PAY_DC1FFE4A,SET_4D4708DB,0
241700.0,0.08550889141127507,5.652361111111111,1,1,0.625,4,PAY_DC1FFE4A,SET_9A7915D2,0
1431700.0,6.416950435111616,6.918391203703703,1,1,0.5625,4,PAY_DC1FFE4A,SET_FE9C6A4D,0
0.0,1.0,2.0,1,1,1.0,4,PAY_1F3FB247,SET_E231A8C6,1
1313200.0,0.198486328125,3.602546296296296,1,1,0.5625,4,PAY_1F3FB247,SET_AE0EF463,0
1212900.0,0.25970458984375,1.056736111111111,1,1,0.75,4,PAY_1F3FB247,SET_3F45D963,0
332100.0,1.20269775390625,1.2137268518518518,1,1,0.4864864864864865,4,PAY_1F3FB247,SET_5647F8C4,0
0.0,1.0,2.0,1,1,1.0,4,PAY_DA3A9D5B,SET_9034639F,1
1245400.0,3.628535246939637,1.2538773148148148,1,1,0.5625,4,PAY_DA3A9D5B,SET_31430F44,0
135300.0,1.2855635289151541,0.6971643518518519,1,1,0.625,4,PAY_DA3A9D5B,SET_4B42BA69,0
709500.0,2.4974672857745883,2.417986111111111,1,1,0.5625,4,PAY_DA3A9D5B,SET_43C4D450,0
0.0,1.0,2.0,1,1,1.0,4,PAY_68DEEE16,SET_2CBF6F3B,1
97100.0,0.21248986212489862,4.455289351851852,1,1,0.5625,4,PAY_68DEEE16,SET_FC4D3C27,0
61900.0,1.5020275750202758,4.189398148148148,1,1,0.5625,4,PAY_68DEEE16,SET_34FEA2DF,0
652300.0,6.290348742903487,3.148090277777778,1,1,0.625,4,PAY_68DEEE16,SET_BD2EC863,0
0.0,1.0,2.0,1,1,1.0,4,PAY_C7119B12,SET_7BB7A378,1
1106200.0,5.7887445887445885,2.761527777777778,1,1,0.625,4,PAY_C7119B12,SET_27BF70E4,0
442700.0,2.9164502164502166,4.52625,1,1,0.625,4,PAY_C7119B12,SET_24B58A33,0
1330400.0,6.75930735930736,5.73980324074074,1,1,0.75,4,PAY_C7119B12,SET_24955554,0
0.0,1.0,2.0,1,1,1.0,4,PAY_AE6CB1FF,SET_E4691E28,1
439300.0,0.7201910828025477,6.327916666666667,1,1,0.5625,4,PAY_AE6CB1FF,SET_9A2C31AD,0
67100.0,0.9572611464968153,4.814629629629629,1,1,0.5625,4,PAY_AE6CB1FF,SET_6AD7816A,0
1458100.0,0.07127388535031848,0.06509259259259259,1,1,0.5625,4,PAY_AE6CB1FF,SET_F0C540AD,0
0.0,1.0,2.0,1,1,1.0,4,PAY_51D1AF4F,SET_A72F16D9,1
1306000.0,4.018257453200832,3.657349537037037,1,1,0.5625,4,PAY_51D1AF4F,SET_80AFA4CA,0
862300.0,2.9928356829211924,2.468634259259259,1,1,0.6875,4,PAY_51D1AF4F,SET_00090023,0
916300.0,3.1176334642939683,0.4533333333333333,1,1,0.625,4,PAY_51D1AF4F,SET_3A7BD717,0
0.0,1.0,2.0,1,1,1.0,4,PAY_453836B8,SET_BD271613,1
1201100.0,2.5940278699402786,6.972800925925926,1,1,0.625,4,PAY_453836B8,SET_26D8E830,0
81100.0,0.8923689449236895,2.6622916666666665,1,1,0.625,4,PAY_453836B8,SET_B66D1C63,0
368800.0,1.4894492368944923,4.938483796296296,1,1,0.5625,4,PAY_453836B8,SET_BED07768,0
0.0,1.0,2.0,1,1,1.0,4,PAY_96C614F1,SET_472434FF,1
447300.0,0.5885383129426915,5.087962962962963,1,1,0.625,4,PAY_96C614F1,SET_1596338B,0
605800.0,1.5572624413577407,1.064664351851852,1,1,0.5625,4,PAY_96C614F1,SET_7CA5B40A,0
712000.0,1.6549535461319105,2.680127314814815,1,1,0.6875,4,PAY_96C614F1,SET_03767C55,0
0.0,1.0,2.0,1,1,1.0,4,PAY_D1184031,SET_980FF130,1
4600.0,1.011642622120982,5.344293981481481,1,1,0.625,4,PAY_D1184031,SET_6A4AB4EB,0
111100.0,1.281194634269805,6.926377314814815,1,1,0.5625,4,PAY_D1184031,SET_E478F054,0
326800.0,1.827132371551506,2.333530092592593,1,1,0.625,4,PAY_D1184031,SET_067BCC31,0
0.0,1.0,2.0,1,1,1.0,4,PAY_50EF42AF,SET_C9F3C5E6,1
562100.0,2.485072655217966,4.590324074074074,1,1,0.625,4,PAY_50EF42AF,SET_84241E5B,0
1377500.0,4.639365918097754,3.196712962962963,1,1,0.5625,4,PAY_50EF42AF,SET_2E274194,0
904300.0,3.3891677675033027,4.600381944444444,1,1,0.5405405405405406,4,PAY_50EF42AF,SET_CB40A93A,0
0.0,1.0,2.0,1,1,1.0,4,PAY_2251A559,SET_77DD0437,1
1326600.0,13.271970397779834,3.7268171296296297,1,1,0.5625,4,PAY_2251A559,SET_166DF773,0
1002000.0,10.269195189639223,1.7680787037037038,1,1,0.5625,4,PAY_2251A559,SET_D9D937F0,0
212100.0,2.962072155411656,4.892094907407407,1,1,0.5625,4,PAY_2251A559,SET_A017F06E,0
0.0,1.0,2.0,1,1,1.0,4,PAY_DA72C58C,SET_CFFC6791,1
1269300.0,0.1195810501491295,2.380775462962963,1,1,0.625,4,PAY_DA72C58C,SET_54D8A38D,0
472300.0,1.3275993618644655,4.91869212962963,1,1,0.5625,4,PAY_DA72C58C,SET_4A8BD814,0
21200.0,1.014704862315322,5.096655092592592,1,1,0.625,4,PAY_DA72C58C,SET_A292689C,0
0.0,1.0,2.0,1,1,1.0,4,PAY_9C83ECF9,SET_1F7B9D98,1
70400.0,1.0893514405381393,2.0038078703703706,1,1,0.5625,4,PAY_9C83ECF9,SET_8E5B4631,0
838600.0,2.064348267546643,3.7822916666666666,1,1,0.5625,4,PAY_9C83ECF9,SET_69EBC652,0
628700.0,1.797943901510344,6.379340277777778,1,1,0.5625,4,PAY_9C83ECF9,SET_CDCE7079,0
0.0,1.0,2.0,1,1,1.0,4,PAY_7E817327,SET_88F412BC,1
130000.0,0.9296194033890964,4.956597222222222,1,1,0.625,4,PAY_7E817327,SET_13906A8C,0
318500.0,0.8275675383032862,6.801030092592592,1,1,0.5625,4,PAY_7E817327,SET_4208BFE0,0
660900.0,0.6421958746142602,0.9984606481481482,1,1,0.5625,4,PAY_7E817327,SET_68C1D9CB,0
0.0,1.0,2.0,1,1,0.8648648648648649,4,PAY_A029A611,SET_C0E30ABF,1
1285200.0,0.28896265560165973,2.9123842592592593,1,1,0.5625,4,PAY_A029A611,SET_1045475F,0
1211000.0,0.33001383125864453,2.9311805555555557,1,1,0.625,4,PAY_A029A611,SET_C1C15FE4,0
178300.0,1.0986445366528355,1.8610648148148148,1,1,0.5625,4,PAY_A029A611,SET_222E8FAB,0
0.0,1.0,2.0,1,1,1.0,4,PAY_86A0DD41,SET_C8ACD395,1
782000.0,0.1867720465890183,6.302708333333333,1,1,0.6875,4,PAY_86A0DD41,SET_794A01FB,0
134600.0,1.1399750415973378,6.354039351851852,1,1,0.625,4,PAY_86A0DD41,SET_16F16D0C,0
930800.0,1.9679700499168054,4.281886574074074,1,1,0.625,4,PAY_86A0DD41,SET_ECB048E6,0
0.0,1.0,2.0,1,1,1.0,4,PAY_4A64526A,SET_92FD7714,1
582700.0,5.2814107274063185,0.19356481481481483,1,1,0.625,4,PAY_4A64526A,SET_2759B04E,0
895500.0,7.579720793534166,0.24346064814814813,1,1,0.625,4,PAY_4A64526A,SET_852BD0D5,0
1068700.0,8.852314474650992,6.921435185185185,1,1,0.5625,4,PAY_4A64526A,SET_315ADE7C,0
0.0,1.0,2.0,1,1,1.0,4,PAY_05834C40,SET_BF499D6A,1
276500.0,1.2702834799608993,6.868587962962963,1,1,0.625,4,PAY_05834C40,SET_A5E85060,0
40300.0,0.9606060606060606,6.887094907407407,1,1,0.5625,4,PAY_05834C40,SET_2C699CDB,0
385200.0,1.3765395894428152,1.0187152777777777,1,1,0.625,4,PAY_05834C40,SET_76A7DF98,0
0.0,1.0,2.0,1,1,1.0,4,PAY_DB36D1D1,SET_19798440,1
57400.0,0.8062774215322308,3.303634259259259,1,1,0.5625,4,PAY_DB36D1D1,SET_90E1DA3B,0
840100.0,3.835302058724266,3.235,1,1,0.625,4,PAY_DB36D1D1,SET_2EDDD03D,0
348000.0,2.174485318933513,1.1396180555555555,1,1,0.625,4,PAY_DB36D1D1,SET_8FE7802C,0
0.0,1.0,2.0,1,1,1.0,4,PAY_7EDC60FC,SET_86A68133,1
307000.0,1.1854648704162387,1.2699537037037036,1,1,0.625,4,PAY_7EDC60FC,SET_1DA2E1C7,0
1464100.0,0.11550776294327313,6.221597222222222,1,1,0.625,4,PAY_7EDC60FC,SET_57C1A570,0
1183700.0,0.28490303872409833,3.7788310185185185,1,1,0.5625,4,PAY_7EDC60FC,SET_CDC9BAED,0
0.0,1.0,2.0,1,1,0.8648648648648649,4,PAY_50A9BC36,SET_85A68727,1
807200.0,0.39944944572576446,3.4543055555555555,1,1,0.625,4,PAY_50A9BC36,SET_F7B18AB2,0
437400.0,0.6745777843910423,6.821203703703704,1,1,0.5625,4,PAY_50A9BC36,SET_646815A5,0
988100.0,0.2648612454430474,1.1424652777777777,1,1,0.5625,4,PAY_50A9BC36,SET_74BC9999,0
0.0,1.0,2.0,1,1,1.0,4,PAY_FAB3D134,SET_6864C465,1
324000.0,1.9735576923076923,3.2412615740740742,1,1,0.625,4,PAY_FAB3D134,SET_AFD1AA64,0
265000.0,1.7962740384615385,6.377986111111111,1,1,0.5625,4,PAY_FAB3D134,SET_31623265,0
1037200.0,4.116586538461538,0.8184490740740741,1,1,0.625,4,PAY_FAB3D134,SET_18E2DB47,0
0.0,1.0,2.0,1,1,1.0,4,PAY_70C5691D,SET_9260D06A,1
469800.0,0.6463148385153956,6.4234375,1,1,0.625,4,PAY_70C5691D,SET_55FDEC78,0
585300.0,1.4406384099977414,6.150486111111111,1,1,0.5625,4,PAY_70C5691D,SET_C8EE2598,0
298100.0,0.7755778062184747,2.970439814814815,1,1,0.75,4,PAY_70C5691D,SET_7C2B4128,0
0.0,1.0,2.0,1,1,1.0,4,PAY_BA536BC0,SET_53D86C31,1
1430000.0,8.233181588265047,2.8046527777777777,1,1,0.6875,4,PAY_BA536BC0,SET_F6C3F071,0
808300.0,5.088517956499747,1.0392939814814814,1,1,0.5625,4,PAY_BA536BC0,SET_73E075C2,0
1176900.0,6.952959028831563,0.8454282407407407,1,1,0.625,4,PAY_BA536BC0,SET_74B9FA93,0
0.0,1.0,2.0,1,1,1.0,4,PAY_719A4CD8,SET_606578A3,1
355700.0,1.2710095238095238,5.579513888888889,1,1,0.625,4,PAY_719A4CD8,SET_493B38E5,0
1293300.0,0.014628571428571428,0.39263888888888887,1,1,0.625,4,PAY_719A4CD8,SET_5E235E3B,0
1136800.0,0.13386666666666666,2.864965277777778,1,1,0.625,4,PAY_719A4CD8,SET_AD6B6503,0
0.0,1.0,2.0,1,1,1.0,4,PAY_4A18DE0E,SET_BC988A37,1
696700.0,0.5838858030221585,2.4288310185185185,1,1,0.625,4,PAY_4A18DE0E,SET_626A3D09,0
1049100.0,0.3734097831929762,2.699363425925926,1,1,0.5625,4,PAY_4A18DE0E,SET_78F356E6,0
284000.0,0.8303768739174581,6.930532407407408,1,1,0.6875,4,PAY_4A18DE0E,SET_A38BB452,0
0.0,1.0,2.0,1,1,1.0,4,PAY_B00DE9A8,SET_8B7747E9,1
47100.0,0.8462291870714985,4.034884259259259,1,1,0.5405405405405406,4,PAY_B00DE9A8,SET_1D26CBA7,0
1231900.0,5.021873979758407,0.6159722222222223,1,1,0.625,4,PAY_B00DE9A8,SET_2F5509EB,0
367000.0,2.198171727064969,1.7925578703703704,1,1,0.5945945945945946,4,PAY_B00DE9A8,SET_ADBC1922,0
0.0,1.0,2.0,1,1,1.0,4,PAY_0891F043,SET_3C88401A,1
98700.0,1.1198688365314549,4.934803240740741,1,1,0.6875,4,PAY_0891F043,SET_F7337D6C,0
752800.0,1.914257954821472,6.12087962962963,1,1,0.625,4,PAY_0891F043,SET_F1632C4A,0
96500.0,1.1171969880981296,1.925127314814815,1,1,0.625,4,PAY_0891F043,SET_C396181D,0
0.0,1.0,2.0,1,1,1.0,4,PAY_7432EBFD,SET_5629A40A,1
1330400.0,2.993407252022775,3.5993055555555555,1,1,0.6875,4,PAY_7432EBFD,SET_91AC6A58,0
9200.0,0.9862151633203476,5.33,1,1,0.5,4,PAY_7432EBFD,SET_CD75D9EC,0
1210800.0,2.814204375187294,3.3442939814814814,1,1,0.625,4,PAY_7432EBFD,SET_78175EEE,0
0.0,1.0,2.0,1,1,1.0,4,PAY_FB0FA96D,SET_898FFB10,1
145100.0,0.8717631462660186,2.8131944444444446,1,1,0.5625,4,PAY_FB0FA96D,SET_3F510F33,0
709900.0,1.6273972602739726,5.839247685185185,1,1,0.5625,4,PAY_FB0FA96D,SET_16F2725B,0
993500.0,0.12196199734865223,6.807986111111111,1,1,0.625,4,PAY_FB0FA96D,SET_3B50EA5D,0
0.0,1.0,2.0,1,1,1.0,4,PAY_2AE77999,SET_0CFD5C32,1
321700.0,1.2163125336202258,2.524050925925926,1,1,0.625,4,PAY_2AE77999,SET_28BF4E0F,0
559900.0,0.6235207100591716,5.248009259259259,1,1,0.5625,4,PAY_2AE77999,SET_3E86C20A,0
525000.0,0.6469876277568585,4.988773148148148,1,1,0.625,4,PAY_2AE77999,SET_150A277A,0
0.0,1.0,2.0,1,1,0.8648648648648649,4,PAY_57A04368,SET_4DCFBC7E,1
1076100.0,0.16980404258602066,4.34806712962963,1,1,0.5945945945945946,4,PAY_57A04368,SET_ADE3D70F,0
1178600.0,0.09072673970066347,4.61806712962963,1,1,0.5625,4,PAY_57A04368,SET_7E70BD5E,0
83100.0,1.064110476778275,6.374548611111111,1,1,0.6875,4,PAY_57A04368,SET_A18DBE93,0
0.0,1.0,2.0,1,1,1.0,4,PAY_E7FABA57,SET_907A0A9C,1
63700.0,1.7222222222222223,2.8781018518518517,1,1,0.625,4,PAY_E7FABA57,SET_AB56F17A,0
539600.0,7.117913832199546,6.6562268518518515,1,1,0.5,4,PAY_E7FABA57,SET_DEEED275,0
21200.0,0.7596371882086168,5.010856481481482,1,1,0.6875,4,PAY_E7FABA57,SET_BFDBE604,0
0.0,1.0,2.0,1,1,1.0,4,PAY_F96A0C2B,SET_087BCE53,1
3655500.0,0.33536363636363636,5.2227199074074075,1,1,0.625,4,PAY_F96A0C2B,SET_5FB8B973,0
4370200.0,0.2054181818181818,6.083993055555555,1,1,0.5625,4,PAY_F96A0C2B,SET_0974742E,0
5298600.0,0.03661818181818182,2.512534722222222,1,1,0.625,4,PAY_F96A0C2B,SET_D6D752DC,0
0.0,1.0,2.0,1,1,1.0,4,PAY_57906A4E,SET_DCFD9095,1
1158700.0,0.018716124661246614,0.8028819444444445,1,1,0.6875,4,PAY_57906A4E,SET_BBAA8ED8,0
848000.0,0.28184281842818426,0.2690046296296296,1,1,0.625,4,PAY_57906A4E,SET_6864C465,0
1000100.0,0.1530318428184282,4.232326388888889,1,1,0.6875,4,PAY_57906A4E,SET_F9942248,0
0.0,1.0,2.0,1,1,1.0,4,PAY_FF9B50DB,SET_6F4B122A,1
485700.0,0.4651470102411629,1.3806712962962964,1,1,0.625,4,PAY_FF9B50DB,SET_66188732,0
812000.0,0.1058253496310979,0.607037037037037,1,1,0.5405405405405406,4,PAY_FF9B50DB,SET_DF2BB5D5,0
29091900.0,33.03600925008259,0.23431712962962964,1,1,0.6875,4,PAY_FF9B50DB,SET_F544AE47,0
0.0,1.0,2.0,1,1,1.0,4,PAY_D5F27D73,SET_156F4627,1
176500.0,5.757412398921833,0.32697916666666665,1,1,0.5625,4,PAY_D5F27D73,SET_210B40EB,0
263700.0,8.107816711590296,3.050810185185185,1,1,0.5625,4,PAY_D5F27D73,SET_D5431166,0
560900.0,16.118598382749326,2.2086689814814813,1,1,0.625,4,PAY_D5F27D73,SET_E5184C90,0
0.0,1.0,2.0,1,1,1.0,4,PAY_77147CA6,SET_E9F9EB88,1
925000.0,3.2342995169082127,6.873865740740741,1,1,0.625,4,PAY_77147CA6,SET_6BE89B85,0
156800.0,0.621256038647343,4.935127314814815,1,1,0.6875,4,PAY_77147CA6,SET_820E3DF6,0
1194100.0,3.8842995169082126,5.384340277777778,1,1,0.625,4,PAY_77147CA6,SET_20314918,0
0.0,1.0,2.0,1,1,1.0,4,PAY_962C9CF2,SET_57E3A09E,1
691700.0,0.5311144251626898,3.994710648148148,1,1,0.5,4,PAY_962C9CF2,SET_F37A9D91,0
446200.0,0.6975325379609545,4.164826388888889,1,1,0.5625,4,PAY_962C9CF2,SET_715582C4,0
454600.0,1.3081616052060738,0.05599537037037037,1,1,0.5625,4,PAY_962C9CF2,SET_43047B34,0
0.0,1.0,2.0,1,1,1.0,4,PAY_77585AD0,SET_AB6C4091,1
1251900.0,3.8746268656716416,5.537372685185185,1,1,0.6875,4,PAY_77585AD0,SET_D3FDFE05,0
255600.0,0.41308840413318026,3.7944791666666666,1,1,0.625,4,PAY_77585AD0,SET_7DC9B085,0
427700.0,1.982089552238806,0.7855208333333333,1,1,0.5625,4,PAY_77585AD0,SET_928D5DFE,0
0.0,1.0,2.0,1,1,1.0,4,PAY_3362ECB6,SET_0A7CDD9C,1
200900.0,0.8589086312241028,3.3219791666666665,1,1,0.625,4,PAY_3362ECB6,SET_9F73340A,0
347400.0,1.2439778074302972,1.8987268518518519,1,1,0.6875,4,PAY_3362ECB6,SET_D32BD2B4,0
53300.0,1.0374324039609524,0.8143518518518519,1,1,0.625,4,PAY_3362ECB6,SET_7B2FB00D,0
0.0,1.0,2.0,1,1,1.0,4,PAY_27C8AA42,SET_D9EB37FA,1
440500.0,1.3139253135689852,5.992638888888889,1,1,0.5625,4,PAY_27C8AA42,SET_422D9EDA,0
214600.0,1.1529361459521095,2.1629513888888887,1,1,0.625,4,PAY_27C8AA42,SET_1B268555,0
857600.0,0.3888255416191562,0.9968055555555555,1,1,0.5625,4,PAY_27C8AA42,SET_457F3B1A,0
0.0,1.0,2.0,1,1,1.0,4,PAY_3F498068,SET_D9F2D378,1
1005200.0,0.13975181857081728,4.004050925925926,1,1,0.625,4,PAY_3F498068,SET_DCF60C74,0
507600.0,0.565596919127086,2.657372685185185,1,1,0.5625,4,PAY_3F498068,SET_7A73A791,0
593900.0,0.49174154899443734,4.781793981481481,1,1,0.625,4,PAY_3F498068,SET_8A096B78,0
0.0,1.0,2.0,1,1,0.8648648648648649,4,PAY_F790509A,SET_0F42AAC7,1
45400.0,0.9533928754747972,1.5531134259259258,1,1,0.5625,4,PAY_F790509A,SET_1DF8422C,0
827500.0,0.15049789549327586,6.141724537037037,1,1,0.625,4,PAY_F790509A,SET_A2555E93,0
600500.0,1.6164664818807104,6.754837962962963,1,1,0.5625,4,PAY_F790509A,SET_6997D4B3,0
0.0,1.0,2.0,1,1,1.0,4,PAY_85F417C8,SET_1045475F,1
225000.0,0.569213095921884,2.7642824074074075,1,1,0.5625,4,PAY_85F417C8,SET_769B8C84,0
1285200.0,3.460654796094199,6.91238425925926,1,1,0.4864864864864865,4,PAY_85F417C8,SET_C0E30ABF,0
634000.0,2.2138617652690025,5.0486458333333335,1,1,0.625,4,PAY_85F417C8,SET_31D358D3,0
0.0,1.0,2.0,1,1,1.0,4,PAY_C0CCCA56,SET_CF878B2C,1
1381700.0,6.555689585846402,6.479930555555556,1,1,0.5625,4,PAY_C0CCCA56,SET_728D8AC9,0
1691100.0,7.799758745476478,3.4975578703703705,1,1,0.4864864864864865,4,PAY_C0CCCA56,SET_8CFC4B50,0
1303800.0,6.242460796139928,1.8667013888888888,1,1,0.5,4,PAY_C0CCCA56,SET_533B02E8,0
0.0,1.0,2.0,1,1,1.0,4,PAY_71172BF6,SET_80E63142,1
377000.0,1.427098674521355,2.6969328703703703,1,1,0.5625,4,PAY_71172BF6,SET_717CFB82,0
653600.0,1.740455420867792,1.4373842592592592,1,1,0.6486486486486487,4,PAY_71172BF6,SET_CBDF0280,0
720300.0,1.8160190325138779,1.000925925925926,1,1,0.5625,4,PAY_71172BF6,SET_61D69AF0,0
0.0,1.0,2.0,1,1,1.0,4,PAY_6A212346,SET_5D4AE1A6,1
175200.0,0.7484926787252368,5.362037037037037,1,1,0.75,4,PAY_6A212346,SET_80E95837,0
156700.0,1.224949755957508,0.7040625,1,1,0.625,4,PAY_6A212346,SET_4A4C2C21,0
69200.0,0.9006603502727534,4.006851851851851,1,1,0.5625,4,PAY_6A212346,SET_D463E834,0
0.0,1.0,2.0,1,1,1.0,4,PAY_C97A0035,SET_B7382531,1
690000.0,0.6443482294727076,2.827986111111111,1,1,0.625,4,PAY_C97A0035,SET_C2397234,0
972800.0,0.49858254729137674,4.075173611111111,1,1,0.6875,4,PAY_C97A0035,SET_F532A2CB,0
703600.0,0.6373382815318798,1.3986574074074074,1,1,0.5625,4,PAY_C97A0035,SET_1F1A4CE2,0
0.0,1.0,2.0,1,1,1.0,4,PAY_618C0173,SET_ADB53970,1
1467900.0,0.11294416243654823,3.0003356481481482,1,1,0.75,4,PAY_618C0173,SET_94BA1D07,0
909900.0,0.4501450326323423,2.1958680555555556,1,1,0.625,4,PAY_618C0173,SET_D6643897,0
1346200.0,0.18648779308677785,1.1924421296296297,1,1,0.6875,4,PAY_618C0173,SET_2C4D9208,0
0.0,1.0,2.0,1,1,1.0,4,PAY_C3234D0F,SET_51CCCC67,1
1047700.0,2.2795554469956034,0.3212962962962963,1,1,0.625,4,PAY_C3234D0F,SET_FBEE940A,0
135900.0,1.1659745969711772,3.9546412037037038,1,1,0.5625,4,PAY_C3234D0F,SET_F5317028,0
992700.0,2.2123839765510502,1.349050925925926,1,1,0.5625,4,PAY_C3234D0F,SET_8EC37678,0
0.0,1.0,2.0,1,1,1.0,4,PAY_2D7E1211,SET_5AB791BF,1
122800.0,1.0869072894550602,4.865706018518519,1,1,0.6875,4,PAY_2D7E1211,SET_CC97F078,0
1216600.0,0.13899504600141543,4.097800925925926,1,1,0.5625,4,PAY_2D7E1211,SET_F7259FC4,0
400900.0,0.716277423920736,1.7138541666666667,1,1,0.5625,4,PAY_2D7E1211,SET_C572D7D2,0
0.0,1.0,2.0,1,1,1.0,4,PAY_90473833,SET_FB91C08D,1
10600.0,0.9927122722585081,3.219664351851852,1,1,0.5625,4,PAY_90473833,SET_8DD59879,0
360200.0,1.247645238913716,6.713298611111111,1,1,0.5625,4,PAY_90473833,SET_C957ADD5,0
630200.0,0.5667239601237539,0.7558912037037037,1,1,0.5625,4,PAY_90473833,SET_FF5AA0E3,0
0.0,1.0,2.0,1,1,1.0,4,PAY_3DD44507,SET_34E73DB1,1
333000.0,0.6726307510813999,4.317569444444445,1,1,0.625,4,PAY_3DD44507,SET_8FC92C77,0
679100.0,1.6676169878096736,5.132534722222222,1,1,0.625,4,PAY_3DD44507,SET_42CC9134,0
663600.0,0.347620920173024,1.5519560185185186,1,1,0.5625,4,PAY_3DD44507,SET_D8882CD3,0
0.0,1.0,2.0,1,1,1.0,4,PAY_24FC84F6,SET_0250F8EF,1
698100.0,0.4417879417879418,1.8751851851851853,1,1,0.5625,4,PAY_24FC84F6,SET_38168BFD,0
515900.0,1.4125219894450665,5.520949074074074,1,1,0.5625,4,PAY_24FC84F6,SET_1325833A,0
894600.0,0.2846633615864385,5.508148148148148,1,1,0.625,4,PAY_24FC84F6,SET_74BC9999,0
0.0,1.0,2.0,1,1,1.0,4,PAY_3C1AA2C6,SET_820E3DF6,1
1701400.0,7.615085536547434,3.5823263888888888,1,1,0.6875,4,PAY_3C1AA2C6,SET_FC1E42BF,0
1335100.0,6.190902021772939,2.642210648148148,1,1,0.5625,4,PAY_3C1AA2C6,SET_C0A76A35,0
1514100.0,6.886858475894246,6.496782407407407,1,1,0.625,4,PAY_3C1AA2C6,SET_D32BD2B4,0
