amount_delta,amount_ratio,amount_exact_match,date_delta_days,date_within_window,merchant_match,currency_match,reference_similarity,reference_exact_match,candidate_count,payment_id,settlement_id,scenario,label
3300.0,0.9964001309043308,0.0,1.8399652777777777,1.0,0.0,1.0,0.625,0.0,5.0,PAY_81BCEC4B,SET_C3776108,UNEXPLAINED_DELTA,0
0.0,1.0,1.0,3.366550925925926,1.0,0.0,1.0,0.875,0.0,5.0,PAY_81BCEC4B,SET_3AC47AFA,UNEXPLAINED_DELTA,0
871900.0,0.51162269646558,0.0,25.90334490740741,0.0,0.0,1.0,0.5405405405405406,0.0,5.0,PAY_81BCEC4B,SET_328122E5,UNEXPLAINED_DELTA,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,PAY_E2C06661,SET_E1FD3E33,CLEAN,1
0.0,1.0,1.0,39.06131944444444,0.0,0.0,1.0,0.625,0.0,5.0,PAY_E2C06661,SET_B316AB6A,CLEAN,0
1200.0,0.9992201208812634,0.0,32.547222222222224,0.0,0.0,1.0,0.625,0.0,5.0,PAY_E2C06661,SET_C1926612,CLEAN,0
0.0,1.0,1.0,39.06131944444444,0.0,0.0,1.0,0.875,0.0,5.0,PAY_E2C06661,SET_B316AB6A,CLEAN,0
650800.0,0.5767154471544715,0.0,1.778761574074074,1.0,0.0,1.0,0.5625,0.0,5.0,PAY_E2C06661,SET_70977EBD,CLEAN,0
0.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,4.0,PAY_51BA8C63,SET_2089DC40,TIMING_DIFFERENCE,1
3100.0,0.9983931163176446,0.0,13.128368055555555,0.0,0.0,1.0,0.625,0.0,4.0,PAY_51BA8C63,SET_723FA298,TIMING_DIFFERENCE,0
1230500.0,0.3611442811899694,0.0,5.099699074074074,0.0,0.0,1.0,0.5405405405405406,0.0,4.0,PAY_51BA8C63,SET_34DE7059,TIMING_DIFFERENCE,0
1016500.0,0.47224962359171385,0.0,4.748703703703704,0.0,0.0,1.0,0.625,0.0,4.0,PAY_51BA8C63,SET_FD286C6B,TIMING_DIFFERENCE,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,PAY_480BD861,SET_DB5E8C77,CLEAN,1
0.0,1.0,1.0,34.9821875,0.0,0.0,1.0,0.625,0.0,6.0,PAY_480BD861,SET_3D99142E,CLEAN,0
0.0,1.0,1.0,20.252025462962962,0.0,0.0,1.0,0.625,0.0,6.0,PAY_480BD861,SET_68260D64,CLEAN,0
2600.0,0.9980108637441665,0.0,31.87824074074074,0.0,0.0,1.0,0.5625,0.0,6.0,PAY_480BD861,SET_80972B3E,CLEAN,0
0.0,1.0,1.0,20.252025462962962,0.0,0.0,1.0,0.875,0.0,6.0,PAY_480BD861,SET_68260D64,CLEAN,0
1003700.0,0.23058643158298198,0.0,29.83994212962963,0.0,0.0,1.0,0.625,0.0,6.0,PAY_480BD861,SET_33D0A58E,CLEAN,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,PAY_0A1E91FD,SET_97369831,CLEAN,1
0.0,1.0,1.0,16.302488425925926,0.0,0.0,1.0,0.6875,0.0,5.0,PAY_0A1E91FD,SET_032FB112,CLEAN,0
600.0,0.9983333333333333,0.0,33.541157407407404,0.0,0.0,1.0,0.6875,0.0,5.0,PAY_0A1E91FD,SET_7A6E32F7,CLEAN,0
0.0,1.0,1.0,16.302488425925926,0.0,0.0,1.0,0.875,0.0,5.0,PAY_0A1E91FD,SET_032FB112,CLEAN,0
1474400.0,0.19598647616970225,0.0,10.956967592592592,0.0,0.0,1.0,0.5625,0.0,5.0,PAY_0A1E91FD,SET_325A4AD0,CLEAN,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,PAY_A8979EE4,SET_E5C922FE,CLEAN,1
1100.0,0.9989027431421447,0.0,0.9755555555555555,1.0,0.0,1.0,0.75,0.0,4.0,PAY_A8979EE4,SET_A75FB27E,CLEAN,0
267700.0,0.7890631155937279,0.0,1.8568518518518518,1.0,0.0,1.0,0.625,0.0,4.0,PAY_A8979EE4,SET_B44DDAD7,CLEAN,0
622300.0,0.6167395454825398,0.0,3.3968055555555554,1.0,0.0,1.0,0.5945945945945946,0.0,4.0,PAY_A8979EE4,SET_88050652,CLEAN,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.11428571428571428,0.0,5.0,PAY_8C5BE934,SET_A927A38C,HIGH_VALUE_ANOMALY,1
0.0,1.0,1.0,30.52636574074074,0.0,0.0,1.0,0.11428571428571428,0.0,5.0,PAY_8C5BE934,SET_C74F450B,HIGH_VALUE_ANOMALY,0
0.0,1.0,1.0,35.72841435185185,0.0,0.0,1.0,0.11428571428571428,0.0,5.0,PAY_8C5BE934,SET_BE9B063E,HIGH_VALUE_ANOMALY,0
0.0,1.0,1.0,28.153113425925927,0.0,0.0,1.0,0.875,0.0,5.0,PAY_8C5BE934,SET_B1691628,HIGH_VALUE_ANOMALY,0
5100500.0,0.07263636363636364,0.0,18.681157407407408,0.0,0.0,1.0,0.5625,0.0,5.0,PAY_8C5BE934,SET_1671DE1A,HIGH_VALUE_ANOMALY,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,PAY_859FCE28,SET_8FA7B59C,OTHER,1
0.0,1.0,1.0,10.879166666666666,0.0,0.0,1.0,0.0,0.0,5.0,PAY_859FCE28,SET_7D3A296F,OTHER,0
200.0,0.9998579747195001,0.0,37.754872685185184,0.0,0.0,1.0,0.0,0.0,5.0,PAY_859FCE28,SET_56121048,OTHER,0
0.0,1.0,1.0,10.879166666666666,0.0,0.0,1.0,0.0,0.0,5.0,PAY_859FCE28,SET_7D3A296F,OTHER,0
371900.0,0.791079152856581,0.0,26.1946875,0.0,0.0,1.0,0.0,0.0,5.0,PAY_859FCE28,SET_230632F2,OTHER,0
0.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,4.0,PAY_070FC1E8,SET_B84EAB6D,TIMING_DIFFERENCE,1
4400.0,0.9934013197360528,0.0,17.482372685185187,0.0,0.0,1.0,0.6875,0.0,4.0,PAY_070FC1E8,SET_F62737C6,TIMING_DIFFERENCE,0
95400.0,0.8569286142771446,0.0,1.50375,1.0,1.0,1.0,0.5625,0.0,4.0,PAY_070FC1E8,SET_55CDC342,TIMING_DIFFERENCE,0
592900.0,0.11082783443311338,0.0,45.7871875,0.0,0.0,1.0,0.5625,0.0,4.0,PAY_070FC1E8,SET_599479EB,TIMING_DIFFERENCE,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8648648648648649,0.0,4.0,PAY_E6AAD247,SET_FCB7AC2D,REFERENCE_TYPO,1
500.0,0.9994210282538212,0.0,17.71091435185185,0.0,0.0,1.0,0.6875,0.0,4.0,PAY_E6AAD247,SET_D7033F14,REFERENCE_TYPO,0
463300.0,0.6508403044690633,0.0,24.266111111111112,0.0,0.0,1.0,0.6875,0.0,4.0,PAY_E6AAD247,SET_17B865A8,REFERENCE_TYPO,0
591500.0,0.3150764242704956,0.0,7.188888888888889,0.0,0.0,1.0,0.625,0.0,4.0,PAY_E6AAD247,SET_BD68DB38,REFERENCE_TYPO,0
0.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,5.0,PAY_9AA18426,SET_A17FA697,TIMING_DIFFERENCE,1
0.0,1.0,1.0,18.49822916666667,0.0,0.0,1.0,0.5625,0.0,5.0,PAY_9AA18426,SET_7E3B21DA,TIMING_DIFFERENCE,0
600.0,0.9984126984126984,0.0,0.29258101851851853,1.0,0.0,1.0,0.5625,0.0,5.0,PAY_9AA18426,SET_33CA6561,TIMING_DIFFERENCE,0
0.0,1.0,1.0,18.49822916666667,0.0,0.0,1.0,0.875,0.0,5.0,PAY_9AA18426,SET_7E3B21DA,TIMING_DIFFERENCE,0
926300.0,0.2894837769425481,0.0,25.925694444444446,0.0,0.0,1.0,0.5625,0.0,5.0,PAY_9AA18426,SET_72B04072,TIMING_DIFFERENCE,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,PAY_3D542ADA,SET_2A8D2C71,CLEAN,1
0.0,1.0,1.0,3.2885069444444444,1.0,0.0,1.0,0.625,0.0,5.0,PAY_3D542ADA,SET_2D2A3F44,CLEAN,0
300.0,0.9995293379353624,0.0,10.736736111111112,0.0,0.0,1.0,0.5625,0.0,5.0,PAY_3D542ADA,SET_F78EE1EC,CLEAN,0
0.0,1.0,1.0,3.2885069444444444,1.0,0.0,1.0,0.875,0.0,5.0,PAY_3D542ADA,SET_2D2A3F44,CLEAN,0
772900.0,0.4519605757640218,0.0,19.052523148148147,0.0,0.0,1.0,0.5625,0.0,5.0,PAY_3D542ADA,SET_4EDB35ED,CLEAN,0
2500.0,0.9985479467967706,0.0,20.20607638888889,0.0,0.0,1.0,0.5625,0.0,4.0,PAY_D28B6FCA,SET_95E053E7,MISSING_SETTLEMENT,0
381900.0,0.778184352674682,0.0,2.794849537037037,1.0,0.0,1.0,0.5625,0.0,4.0,PAY_D28B6FCA,SET_4C660709,MISSING_SETTLEMENT,0
1359400.0,0.21043155021199977,0.0,38.06981481481481,0.0,0.0,1.0,0.5625,0.0,4.0,PAY_D28B6FCA,SET_C04C4DCF,MISSING_SETTLEMENT,0
121500.0,0.9294302143230528,0.0,11.927546296296295,0.0,0.0,1.0,0.75,0.0,4.0,PAY_D28B6FCA,SET_EE138417,MISSING_SETTLEMENT,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,PAY_571D86DD,SET_332FF25B,CLEAN,1
0.0,1.0,1.0,33.05190972222222,0.0,0.0,1.0,0.625,0.0,5.0,PAY_571D86DD,SET_AEE55D8E,CLEAN,0
2400.0,0.9877800407331976,0.0,1.6131944444444444,1.0,0.0,1.0,0.5625,0.0,5.0,PAY_571D86DD,SET_4112A75C,CLEAN,0
0.0,1.0,1.0,33.05190972222222,0.0,0.0,1.0,0.875,0.0,5.0,PAY_571D86DD,SET_AEE55D8E,CLEAN,0
470400.0,0.29454109178164367,0.0,56.23010416666666,0.0,0.0,1.0,0.6875,0.0,5.0,PAY_571D86DD,SET_B84EAB6D,CLEAN,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,PAY_A8839821,SET_2D1E2D2E,DUPLICATE,1
600.0,0.9996705830679697,0.0,35.53722222222222,0.0,0.0,1.0,0.5625,0.0,4.0,PAY_A8839821,SET_EC6E7401,DUPLICATE,0
1262700.0,0.30651362038664326,0.0,24.691655092592594,0.0,0.0,1.0,0.6875,0.0,4.0,PAY_A8839821,SET_02E2E483,DUPLICATE,0
1684700.0,0.07474736379613357,0.0,8.930798611111111,0.0,0.0,1.0,0.625,0.0,4.0,PAY_A8839821,SET_662BFCC1,DUPLICATE,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.11428571428571428,0.0,5.0,PAY_5F2FBCB1,SET_74C9FBC7,HIGH_VALUE_ANOMALY,1
0.0,1.0,1.0,4.645555555555555,0.0,0.0,1.0,0.11428571428571428,0.0,5.0,PAY_5F2FBCB1,SET_7141160C,HIGH_VALUE_ANOMALY,0
0.0,1.0,1.0,18.910173611111112,0.0,0.0,1.0,0.11428571428571428,0.0,5.0,PAY_5F2FBCB1,SET_FB73ADD4,HIGH_VALUE_ANOMALY,0
0.0,1.0,1.0,24.53974537037037,0.0,0.0,1.0,0.875,0.0,5.0,PAY_5F2FBCB1,SET_931E9247,HIGH_VALUE_ANOMALY,0
58714700.0,0.021421666666666665,0.0,10.868333333333334,0.0,0.0,1.0,0.5625,0.0,5.0,PAY_5F2FBCB1,SET_E322B91B,HIGH_VALUE_ANOMALY,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,PAY_B483AF30,SET_D607A865,FEE_VARIANCE,1
500.0,0.9993743743743744,0.0,12.551342592592592,0.0,0.0,1.0,0.0,0.0,4.0,PAY_B483AF30,SET_8119B3EF,FEE_VARIANCE,0
99700.0,0.8890249332146037,0.0,13.869652777777778,0.0,0.0,1.0,0.0,0.0,4.0,PAY_B483AF30,SET_8A65910A,FEE_VARIANCE,0
461800.0,0.6336374454581515,0.0,46.5252662037037,0.0,0.0,1.0,0.0,0.0,4.0,PAY_B483AF30,SET_8593C79F,FEE_VARIANCE,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,PAY_8A4D3C07,SET_6B838A54,CLEAN,1
2100.0,0.9981255020976524,0.0,29.088101851851853,0.0,0.0,1.0,0.0,0.0,4.0,PAY_8A4D3C07,SET_08D038CD,CLEAN,0
596800.0,0.4662851010552674,0.0,11.348842592592593,0.0,0.0,1.0,0.0,0.0,4.0,PAY_8A4D3C07,SET_23DB3EED,CLEAN,0
488100.0,0.6961339724833469,0.0,35.854791666666664,0.0,0.0,1.0,0.0,0.0,4.0,PAY_8A4D3C07,SET_70CE4182,CLEAN,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,PAY_F022BA28,SET_E3CE64B8,DUPLICATE,1
0.0,1.0,1.0,24.495462962962964,0.0,0.0,1.0,0.625,0.0,5.0,PAY_F022BA28,SET_3B0F7F4B,DUPLICATE,0
2700.0,0.9962168978562421,0.0,32.676689814814814,0.0,0.0,1.0,0.5625,0.0,5.0,PAY_F022BA28,SET_55978BCD,DUPLICATE,0
0.0,1.0,1.0,24.495462962962964,0.0,0.0,1.0,0.875,0.0,5.0,PAY_F022BA28,SET_3B0F7F4B,DUPLICATE,0
467600.0,0.6032581028338707,0.0,31.47101851851852,0.0,0.0,1.0,0.5625,0.0,5.0,PAY_F022BA28,SET_C4D731F4,DUPLICATE,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,PAY_1D1FCF61,SET_CE9AEDA7,FEE_VARIANCE,1
0.0,1.0,1.0,37.638587962962966,0.0,0.0,1.0,0.625,0.0,5.0,PAY_1D1FCF61,SET_409C1B11,FEE_VARIANCE,0
1200.0,0.995625227852716,0.0,4.6803125,0.0,0.0,1.0,0.625,0.0,5.0,PAY_1D1FCF61,SET_4C13D32A,FEE_VARIANCE,0
0.0,1.0,1.0,37.638587962962966,0.0,0.0,1.0,0.875,0.0,5.0,PAY_1D1FCF61,SET_409C1B11,FEE_VARIANCE,0
480400.0,0.3624419376244194,0.0,15.168564814814815,0.0,0.0,1.0,0.625,0.0,5.0,PAY_1D1FCF61,SET_855ECE6C,FEE_VARIANCE,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,PAY_377EA257,SET_455B50C5,CLEAN,1
1100.0,0.9983280133758929,0.0,26.00958333333333,0.0,0.0,1.0,0.5625,0.0,4.0,PAY_377EA257,SET_59FC6642,CLEAN,0
1279900.0,0.339133577735323,0.0,6.399212962962963,0.0,0.0,1.0,0.6875,0.0,4.0,PAY_377EA257,SET_21B3F80D,CLEAN,0
253200.0,0.6144945188794153,0.0,21.273229166666667,0.0,0.0,1.0,0.625,0.0,4.0,PAY_377EA257,SET_F04DC7B6,CLEAN,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,PAY_BAEAF5C9,SET_EB283979,CLEAN,1
1800.0,0.9989672385105284,0.0,3.5188425925925926,0.0,0.0,1.0,0.0,0.0,4.0,PAY_BAEAF5C9,SET_841A7077,CLEAN,0
176400.0,0.8986847395324795,0.0,5.284953703703704,0.0,0.0,1.0,0.0,0.0,4.0,PAY_BAEAF5C9,SET_83808F73,CLEAN,0
1313100.0,0.24582160703003847,0.0,4.2912384259259255,0.0,0.0,1.0,0.0,0.0,4.0,PAY_BAEAF5C9,SET_63127941,CLEAN,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8648648648648649,0.0,4.0,PAY_3C23972A,SET_7EB5BF18,REFERENCE_TYPO,1
3600.0,0.9963178889229826,0.0,11.013912037037038,0.0,0.0,1.0,0.5405405405405406,0.0,4.0,PAY_3C23972A,SET_19E6B203,REFERENCE_TYPO,0
894700.0,0.08489311649790324,0.0,27.806516203703705,0.0,0.0,1.0,0.5625,0.0,4.0,PAY_3C23972A,SET_C2063CEE,REFERENCE_TYPO,0
136700.0,0.8601820599365859,0.0,24.400497685185186,0.0,0.0,1.0,0.5625,0.0,4.0,PAY_3C23972A,SET_5A6A76F5,REFERENCE_TYPO,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,PAY_C33717F8,SET_D3C4E524,CLEAN,1
1100.0,0.9987125468164794,0.0,45.400740740740744,0.0,0.0,1.0,0.625,0.0,4.0,PAY_C33717F8,SET_D5A84CA8,CLEAN,0
368400.0,0.6987242394504416,0.0,11.867673611111112,0.0,0.0,1.0,0.625,0.0,4.0,PAY_C33717F8,SET_EF65A58D,CLEAN,0
387100.0,0.6881997583568265,0.0,8.338217592592592,0.0,0.0,1.0,0.75,0.0,4.0,PAY_C33717F8,SET_435E2060,CLEAN,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,PAY_C088675A,SET_8B18205B,OTHER,1
4100.0,0.9960614793467819,0.0,9.849791666666667,0.0,0.0,1.0,0.5625,0.0,4.0,PAY_C088675A,SET_28308519,OTHER,0
815700.0,0.5606721602843755,0.0,7.856689814814815,0.0,0.0,1.0,0.5625,0.0,4.0,PAY_C088675A,SET_81BE39E3,OTHER,0
624100.0,0.4004803073967339,0.0,58.949050925925924,0.0,0.0,1.0,0.625,0.0,4.0,PAY_C088675A,SET_D303DF2D,OTHER,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,PAY_B4754812,SET_5CCFD9BD,HIGH_VALUE_ANOMALY,1
0.0,1.0,1.0,23.032592592592593,0.0,0.0,1.0,0.0,0.0,5.0,PAY_B4754812,SET_E55DFE1A,HIGH_VALUE_ANOMALY,0
0.0,1.0,1.0,46.143483796296294,0.0,0.0,1.0,0.0,0.0,5.0,PAY_B4754812,SET_1144B5FA,HIGH_VALUE_ANOMALY,0
0.0,1.0,1.0,5.130752314814814,0.0,0.0,1.0,0.0,0.0,5.0,PAY_B4754812,SET_9030431A,HIGH_VALUE_ANOMALY,0
13388200.0,0.10745333333333333,0.0,41.261608796296294,0.0,0.0,1.0,0.0,0.0,5.0,PAY_B4754812,SET_6E7424FD,HIGH_VALUE_ANOMALY,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,PAY_B49810F1,SET_0538D3F6,CLEAN,1
600.0,0.9996842105263158,0.0,41.48125,0.0,0.0,1.0,0.5625,0.0,4.0,PAY_B49810F1,SET_14A9A5F8,CLEAN,0
1413100.0,0.2560282194377172,0.0,27.432824074074073,0.0,0.0,1.0,0.625,0.0,4.0,PAY_B49810F1,SET_A475FD4E,CLEAN,0
1329600.0,0.29998947035906076,0.0,59.69040509259259,0.0,0.0,1.0,0.5625,0.0,4.0,PAY_B49810F1,SET_3223936D,CLEAN,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,PAY_6BB725EC,SET_21A70094,ONE_TO_MANY,1
4300.0,0.9977765137804436,0.0,6.366076388888889,0.0,0.0,1.0,0.5625,0.0,4.0,PAY_6BB725EC,SET_B25CBBAD,ONE_TO_MANY,0
1462100.0,0.2439629763689953,0.0,6.918402777777778,0.0,0.0,1.0,0.625,0.0,4.0,PAY_6BB725EC,SET_D9FDEE46,ONE_TO_MANY,0
808000.0,0.5821914266508093,0.0,5.463333333333333,0.0,0.0,1.0,0.625,0.0,4.0,PAY_6BB725EC,SET_8E5D378D,ONE_TO_MANY,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,PAY_C4D721EA,SET_94EA1CE3,FEE_VARIANCE,1
0.0,1.0,1.0,40.97494212962963,0.0,0.0,1.0,0.0,0.0,5.0,PAY_C4D721EA,SET_385D18BE,FEE_VARIANCE,0
2100.0,0.9972997299729973,0.0,5.662592592592593,0.0,0.0,1.0,0.0,0.0,5.0,PAY_C4D721EA,SET_E187D43C,FEE_VARIANCE,0
0.0,1.0,1.0,40.97494212962963,0.0,0.0,1.0,0.0,0.0,5.0,PAY_C4D721EA,SET_385D18BE,FEE_VARIANCE,0
498700.0,0.3570139247034554,0.0,9.14670138888889,0.0,0.0,1.0,0.0,0.0,5.0,PAY_C4D721EA,SET_CB2B2A97,FEE_VARIANCE,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,PAY_ADA62933,SET_BC1F1DED,OTHER,1
0.0,1.0,1.0,3.320949074074074,1.0,0.0,1.0,0.625,0.0,5.0,PAY_ADA62933,SET_ECC3EB23,OTHER,0
300.0,0.9998347016364538,0.0,14.338206018518518,0.0,0.0,1.0,0.75,0.0,5.0,PAY_ADA62933,SET_CD300B58,OTHER,0
0.0,1.0,1.0,3.320949074074074,1.0,0.0,1.0,0.875,0.0,5.0,PAY_ADA62933,SET_ECC3EB23,OTHER,0
806000.0,0.5558249752011463,0.0,13.387372685185186,0.0,0.0,1.0,0.625,0.0,5.0,PAY_ADA62933,SET_D6105D5F,OTHER,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,PAY_C148EB32,SET_CCC25B50,CLEAN,1
4000.0,0.9975669099756691,0.0,47.61002314814815,0.0,0.0,1.0,0.5625,0.0,4.0,PAY_C148EB32,SET_30DF332B,CLEAN,0
1464300.0,0.10713414634146341,0.0,40.31988425925926,0.0,0.0,1.0,0.5625,0.0,4.0,PAY_C148EB32,SET_312E39C1,CLEAN,0
357300.0,0.8211084964702349,0.0,17.08946759259259,0.0,0.0,1.0,0.5625,0.0,4.0,PAY_C148EB32,SET_BFB16F57,CLEAN,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,PAY_CF72A3A5,SET_2BD0CC96,FEE_VARIANCE,1
0.0,1.0,1.0,42.4821875,0.0,0.0,1.0,0.0,0.0,5.0,PAY_CF72A3A5,SET_80DE340B,FEE_VARIANCE,0
100.0,0.9999056603773585,0.0,27.214363425925924,0.0,0.0,1.0,0.0,0.0,5.0,PAY_CF72A3A5,SET_6335DF25,FEE_VARIANCE,0
0.0,1.0,1.0,42.4821875,0.0,0.0,1.0,0.0,0.0,5.0,PAY_CF72A3A5,SET_80DE340B,FEE_VARIANCE,0
627200.0,0.4082460609491462,0.0,52.754953703703706,0.0,0.0,1.0,0.0,0.0,5.0,PAY_CF72A3A5,SET_1F5B4DB2,FEE_VARIANCE,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,PAY_4950A3A4,SET_3E5414C7,CLEAN,1
4500.0,0.9965496089556817,0.0,25.465335648148148,0.0,0.0,1.0,0.5625,0.0,4.0,PAY_4950A3A4,SET_C20D64FA,CLEAN,0
401800.0,0.763855421686747,0.0,14.404259259259259,0.0,0.0,1.0,0.625,0.0,4.0,PAY_4950A3A4,SET_09D101C2,CLEAN,0
537500.0,0.5864430253135339,0.0,10.191284722222223,0.0,0.0,1.0,0.625,0.0,4.0,PAY_4950A3A4,SET_763DEE59,CLEAN,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,PAY_20DE94AB,SET_2A71470F,CLEAN,1
4900.0,0.9626808834729627,0.0,7.581909722222222,0.0,0.0,1.0,0.0,0.0,4.0,PAY_20DE94AB,SET_F914536A,CLEAN,0
304900.0,0.3010087116001834,0.0,24.751944444444444,0.0,0.0,1.0,0.0,0.0,4.0,PAY_20DE94AB,SET_8505833B,CLEAN,0
947700.0,0.1216867469879518,0.0,7.445671296296296,0.0,0.0,1.0,0.0,0.0,4.0,PAY_20DE94AB,SET_9F877509,CLEAN,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,PAY_12231480,SET_E8C11F5D,CLEAN,1
0.0,1.0,1.0,41.14675925925926,0.0,0.0,1.0,0.625,0.0,5.0,PAY_12231480,SET_FABACAA3,CLEAN,0
400.0,0.9996051332675222,0.0,30.65017361111111,0.0,0.0,1.0,0.6875,0.0,5.0,PAY_12231480,SET_46FA5C6A,CLEAN,0
0.0,1.0,1.0,41.14675925925926,0.0,0.0,1.0,0.9375,0.0,5.0,PAY_12231480,SET_FABACAA3,CLEAN,0
526600.0,0.47995259727434325,0.0,6.803263888888889,0.0,0.0,1.0,0.625,0.0,5.0,PAY_12231480,SET_49C71AF4,CLEAN,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,PAY_E63D350C,SET_26FF1127,OTHER,1
1900.0,0.9987504110489971,0.0,26.50945601851852,0.0,0.0,1.0,0.0,0.0,4.0,PAY_E63D350C,SET_AB9BABF4,OTHER,0
1293600.0,0.14816278150928486,0.0,20.28943287037037,0.0,0.0,1.0,0.0,0.0,4.0,PAY_E63D350C,SET_EBDA1D8C,OTHER,0
827100.0,0.45535361517186884,0.0,4.4438657407407405,0.0,0.0,1.0,0.0,0.0,4.0,PAY_E63D350C,SET_FC346B7E,OTHER,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,PAY_AB3CC429,SET_05EED66E,CLEAN,1
0.0,1.0,1.0,27.547002314814815,0.0,0.0,1.0,0.5405405405405406,0.0,5.0,PAY_AB3CC429,SET_E5FC8121,CLEAN,0
2600.0,0.9983488918524164,0.0,45.53482638888889,0.0,0.0,1.0,0.625,0.0,5.0,PAY_AB3CC429,SET_F14FEE52,CLEAN,0
0.0,1.0,1.0,27.547002314814815,0.0,0.0,1.0,0.875,0.0,5.0,PAY_AB3CC429,SET_E5FC8121,CLEAN,0
1323500.0,0.15952244872039117,0.0,0.32447916666666665,1.0,0.0,1.0,0.5405405405405406,0.0,5.0,PAY_AB3CC429,SET_DBDFF2ED,CLEAN,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,PAY_429B4B80,SET_959193FA,ONE_TO_MANY,1
1200.0,0.9993635977938057,0.0,19.233171296296295,0.0,0.0,1.0,0.5625,0.0,4.0,PAY_429B4B80,SET_F241DB97,ONE_TO_MANY,0
1316300.0,0.3019198133220195,0.0,26.676099537037036,0.0,0.0,1.0,0.75,0.0,4.0,PAY_429B4B80,SET_75CB236D,ONE_TO_MANY,0
1504100.0,0.20232286805260924,0.0,18.791458333333335,0.0,0.0,1.0,0.625,0.0,4.0,PAY_429B4B80,SET_12D6C935,ONE_TO_MANY,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,PAY_B14BF29F,SET_0A6709E0,DUPLICATE,1
600.0,0.9920424403183024,0.0,3.4901157407407406,1.0,0.0,1.0,0.0,0.0,4.0,PAY_B14BF29F,SET_D7DF27B2,DUPLICATE,0
931000.0,0.07436866176178167,0.0,10.100798611111111,0.0,0.0,1.0,0.0,0.0,4.0,PAY_B14BF29F,SET_884741D0,DUPLICATE,0
1137000.0,0.06172635748473346,0.0,4.730104166666667,0.0,0.0,1.0,0.0,0.0,4.0,PAY_B14BF29F,SET_1FDDAC02,DUPLICATE,0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,PAY_98958186,SET_652B24F9,TAX_VARIANCE,1
1900.0,0.9986119228521333,0.0,3.341863425925926,1.0,0.0,1.0,0.0,0.0,4.0,PAY_98958186,SET_612301ED,TAX_VARIANCE,0
49500.0,0.9650522451284947,0.0,44.09896990740741,0.0,0.0,1.0,0.0,0.0,4.0,PAY_98958186,SET_68F9DDC4,TAX_VARIANCE,0
528600.0,0.721128989712477,0.0,29.389560185185186,0.0,0.0,1.0,0.0,0.0,4.0,PAY_98958186,SET_F7DCE2FF,TAX_VARIANCE,0
